,Athlete,Nation,Sport,Role,Era,Participations,Start Year,End Year,Years,Sport_full,Sport_Type
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2004,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2005,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2006,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2007,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2008,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2009,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2010,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2011,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2012,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2013,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2014,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2015,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2016,Shooting,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1988,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1989,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1990,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1991,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1992,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1993,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1994,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1995,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1996,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1997,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1998,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1999,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2000,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2001,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2002,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2003,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2004,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2005,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2006,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2007,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2008,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2009,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2010,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2011,Table Tennis,Individual
43,J̦rgen Persson,Sweden,TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2012,Table Tennis,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1992,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1993,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1994,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1995,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1996,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1997,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1998,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,1999,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2000,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2001,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2002,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2003,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2004,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2005,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2006,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2007,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2008,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2009,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2010,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2011,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2012,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2013,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2014,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2015,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2016,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2017,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2018,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2019,Judo,Individual
44,Rodrigo Pessoa,Brazil,EJP,Olympics/Other,"(1992, 2020)",7,1992,2020,2020,Judo,Individual
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1960,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1961,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1962,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1963,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1964,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1965,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1966,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1967,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1968,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1969,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1970,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1971,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1972,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1973,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1974,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1975,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1976,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1977,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1978,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1979,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1980,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1981,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1982,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1983,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1984,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1985,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1986,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1987,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1988,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1989,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1990,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1991,Equestrian Eventing,Team
45,J. Michael Plumb,United States of America,EVE,Olympics,"(1960, 1992)",7,1960,1992,1992,Equestrian Eventing,Team
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1988,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1989,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1990,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1991,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1992,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1993,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1994,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1995,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1996,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1997,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1998,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,1999,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2000,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2001,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2002,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2003,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2004,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2005,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2006,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2007,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2008,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2009,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2010,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2011,Table Tennis,Individual
46,Zoran Primorac,"Croatia, Yugoslavia",TTE,Olympics/Other,"(1988, 2012)",7,1988,2012,2012,Table Tennis,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1996,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1997,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1998,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1999,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2000,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2001,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2002,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2003,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2004,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2005,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2006,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2007,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2008,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2009,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2010,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2011,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2012,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2013,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2014,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2015,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2016,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2017,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2018,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2019,Shooting,Individual
47,Abdullah Al-Rashidi,"India Olympic Association, Kuwait",SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2020,Shooting,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1992,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1993,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1994,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1995,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1996,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1997,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1998,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,1999,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2000,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2001,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2002,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2003,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2004,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2005,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2006,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2007,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2008,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2009,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2010,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2011,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2012,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2013,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2014,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2015,Sailing,Individual
48,Jọo Rodrigues,Portugal,SAL,Olympics/Other,"(1992, 2016)",7,1992,2016,2016,Sailing,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1988,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1989,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1990,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1991,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1992,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1993,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1994,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1995,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1996,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1997,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1998,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,1999,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2000,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2001,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2002,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2003,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2004,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2005,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2006,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2007,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2008,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2009,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2010,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2011,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2012,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2013,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2014,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2015,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2016,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2017,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2018,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2019,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2020,Table Tennis,Individual
49,Jean-Michel Saive,Belgium,TTE,Olympics/Other/Administrator,"(1988, 2021)",7,1988,2021,2021,Table Tennis,Individual
